ngram,count,frequency_pct
edema mediastinal,2,0.00596178495841655
severe cardiomegaly,2,0.00596178495841655
habitus and,2,0.00596178495841655
cardiomegaly or,2,0.00596178495841655
or pericardial,2,0.00596178495841655
widened mediastinum,2,0.00596178495841655
prominent mediastinal,2,0.00596178495841655
fat or,2,0.00596178495841655
not excluded,2,0.00596178495841655
exam otherwise,2,0.00596178495841655
of obstructive,2,0.00596178495841655
obstructive lung,2,0.00596178495841655
bibasilar streaky,2,0.00596178495841655
stable heart,2,0.00596178495841655
size moderately,2,0.00596178495841655
moderately enlarged,2,0.00596178495841655
enlarged and,2,0.00596178495841655
aorta clear,2,0.00596178495841655
fractures demonstrated,2,0.00596178495841655
base this,2,0.00596178495841655
is unclear,2,0.00596178495841655
followup exam,2,0.00596178495841655
confirm clearing,2,0.00596178495841655
in upper,2,0.00596178495841655
posterior inferior,2,0.00596178495841655
peribronchial cuffing,2,0.00596178495841655
view with,2,0.00596178495841655
than on,2,0.00596178495841655
airways disease,2,0.00596178495841655
limits the,2,0.00596178495841655
radiographs after,2,0.00596178495841655
are indicated,2,0.00596178495841655
indicated to,2,0.00596178495841655
underlying abnormality,2,0.00596178495841655
opacities subsegmental,2,0.00596178495841655
right first,2,0.00596178495841655
streaky atelectasis,2,0.00596178495841655
unremarkable the,2,0.00596178495841655
opacities bilaterally,2,0.00596178495841655
most prominent,2,0.00596178495841655
prominent in,2,0.00596178495841655
versus mild,2,0.00596178495841655
atypical infectious,2,0.00596178495841655
represent infection,2,0.00596178495841655
mild edema,2,0.00596178495841655
interstitial pattern,2,0.00596178495841655
pattern nonspecific,2,0.00596178495841655
nonspecific in,2,0.00596178495841655
appearance with,2,0.00596178495841655
with differential,2,0.00596178495841655
diagnosis including,2,0.00596178495841655
including chronic,2,0.00596178495841655
atypical pulmonary,2,0.00596178495841655
contour deformity,2,0.00596178495841655
suggests old,2,0.00596178495841655
lobe calcified,2,0.00596178495841655
granuloma there,2,0.00596178495841655
acute related,2,0.00596178495841655
related findings,2,0.00596178495841655
chronic emphysematous,2,0.00596178495841655
three total,2,0.00596178495841655
total images,2,0.00596178495841655
ectatic appearing,2,0.00596178495841655
cardiomegaly right,2,0.00596178495841655
scan with,2,0.00596178495841655
cardiomegaly minimal,2,0.00596178495841655
midlung atelectasis,2,0.00596178495841655
costophrenic this,2,0.00596178495841655
pneumonia aspiration,2,0.00596178495841655
after treatment,2,0.00596178495841655
mild residual,2,0.00596178495841655
known sarcoidosis,2,0.00596178495841655
effusion is,2,0.00596178495841655
is also,2,0.00596178495841655
is upper,2,0.00596178495841655
chest tube,2,0.00596178495841655
outside the,2,0.00596178495841655
small residual,2,0.00596178495841655
lateral 8th,2,0.00596178495841655
right atrial,2,0.00596178495841655
sternotomy cabg,2,0.00596178495841655
cabg clips,2,0.00596178495841655
evaluation for,2,0.00596178495841655
an early,2,0.00596178495841655
decrease in,2,0.00596178495841655
no destructive,2,0.00596178495841655
the ribs,2,0.00596178495841655
without suspicious,2,0.00596178495841655
the known,2,0.00596178495841655
radiograph of,2,0.00596178495841655
normal exam,2,0.00596178495841655
stable interstitial,2,0.00596178495841655
the svc,2,0.00596178495841655
spine stable,2,0.00596178495841655
stable streaky,2,0.00596178495841655
nodules concerning,2,0.00596178495841655
and calcified,2,0.00596178495841655
edema bandlike,2,0.00596178495841655
superimposed soft,2,0.00596178495841655
appear grossly,2,0.00596178495841655
normal pleural,2,0.00596178495841655
disease on,2,0.00596178495841655
this exam,2,0.00596178495841655
anterior 6th,2,0.00596178495841655
lucency through,2,0.00596178495841655
base of,2,0.00596178495841655
a vascular,2,0.00596178495841655
is more,2,0.00596178495841655
normal stable,2,0.00596178495841655
multifocal pneumonia,2,0.00596178495841655
opacities due,2,0.00596178495841655
infiltrates pulmonary,2,0.00596178495841655
this represents,2,0.00596178495841655
vascular shadows,2,0.00596178495841655
spine degenerative,2,0.00596178495841655
degenerative endplate,2,0.00596178495841655
endplate spurring,2,0.00596178495841655
grade 1,2,0.00596178495841655
infiltrates in,2,0.00596178495841655
consider ct,2,0.00596178495841655
normal mildly,2,0.00596178495841655
are calcified,2,0.00596178495841655
improved right,2,0.00596178495841655
decreasing right,2,0.00596178495841655
appears slightly,2,0.00596178495841655
slightly increased,2,0.00596178495841655
increased from,2,0.00596178495841655
indicated further,2,0.00596178495841655
thorax could,2,0.00596178495841655
base the,2,0.00596178495841655
appearance atelectasis,2,0.00596178495841655
nodule left,2,0.00596178495841655
mid chest,2,0.00596178495841655
a chest,2,0.00596178495841655
no parenchymal,2,0.00596178495841655
normal bilateral,2,0.00596178495841655
have been,2,0.00596178495841655
prior exams,2,0.00596178495841655
findings stable,2,0.00596178495841655
mild prominence,2,0.00596178495841655
dense nodule,2,0.00596178495841655
considering differences,2,0.00596178495841655
in technical,2,0.00596178495841655
factors stable,2,0.00596178495841655
with normal,2,0.00596178495841655
followup imaging,2,0.00596178495841655
imaging to,2,0.00596178495841655
before clear,2,0.00596178495841655
by overlapping,2,0.00596178495841655
structures chest,2,0.00596178495841655
disease retrocardiac,2,0.00596178495841655
retrocardiac density,2,0.00596178495841655
interval removal,2,0.00596178495841655
fibrosis and,2,0.00596178495841655
and collapse,2,0.00596178495841655
comparison studies,2,0.00596178495841655
disease evidence,2,0.00596178495841655
thickening this,2,0.00596178495841655
or pneumonitis,2,0.00596178495841655
chest if,2,0.00596178495841655
lobe nodular,2,0.00596178495841655
imaging may,2,0.00596178495841655
spine is,2,0.00596178495841655
is nonspecific,2,0.00596178495841655
rib and,2,0.00596178495841655
nodule without,2,0.00596178495841655
calcification ct,2,0.00596178495841655
scan may,2,0.00596178495841655
high for,2,0.00596178495841655
post mediastinal,2,0.00596178495841655
mediastinal surgery,2,0.00596178495841655
left than,2,0.00596178495841655
for more,2,0.00596178495841655
more detailed,2,0.00596178495841655
detailed evaluation,2,0.00596178495841655
edema cardiomegaly,2,0.00596178495841655
previous study,2,0.00596178495841655
scapular fracture,2,0.00596178495841655
prominent pulmonary,2,0.00596178495841655
abnormality left,2,0.00596178495841655
upper and,2,0.00596178495841655
emphysematous change,2,0.00596178495841655
apex may,2,0.00596178495841655
exaggerated by,2,0.00596178495841655
enlargement vascular,2,0.00596178495841655
congestion without,2,0.00596178495841655
process large,2,0.00596178495841655
and alveolar,2,0.00596178495841655
cardiomegaly versus,2,0.00596178495841655
probable small,2,0.00596178495841655
consolidation mildly,2,0.00596178495841655
deformities of,2,0.00596178495841655
the glenoid,2,0.00596178495841655
and bronchovascular,2,0.00596178495841655
acute failure,2,0.00596178495841655
pneumothorax very,2,0.00596178495841655
chest clear,2,0.00596178495841655
to identify,2,0.00596178495841655
location of,2,0.00596178495841655
the previously,2,0.00596178495841655
enlargement tortuous,2,0.00596178495841655
aorta prominent,2,0.00596178495841655
pneumonia superimposed,2,0.00596178495841655
this area,2,0.00596178495841655
not resolve,2,0.00596178495841655
characterization with,2,0.00596178495841655
or obvious,2,0.00596178495841655
sternotomy without,2,0.00596178495841655
hemidiaphragm may,2,0.00596178495841655
free intraperitoneal,2,0.00596178495841655
intraperitoneal air,2,0.00596178495841655
lateral decubitus,2,0.00596178495841655
lung these,2,0.00596178495841655
are relatively,2,0.00596178495841655
to establish,2,0.00596178495841655
hyperexpanded lung,2,0.00596178495841655
prominence and,2,0.00596178495841655
for interstitial,2,0.00596178495841655
moderate layering,2,0.00596178495841655
comparison anticipated,2,0.00596178495841655
lungs and,2,0.00596178495841655
lesions are,2,0.00596178495841655
position no,2,0.00596178495841655
minimal subsegmental,2,0.00596178495841655
mild aortic,2,0.00596178495841655
aortic no,2,0.00596178495841655
most notably,2,0.00596178495841655
notably in,2,0.00596178495841655
irregularity of,2,0.00596178495841655
right 7th,2,0.00596178495841655
no known,2,0.00596178495841655
consider imaging,2,0.00596178495841655
5th and,2,0.00596178495841655
and 6th,2,0.00596178495841655
healing rib,2,0.00596178495841655
level veriphy,2,0.00596178495841655
veriphy message,2,0.00596178495841655
message was,2,0.00596178495841655
at hours,2,0.00596178495841655
possibly related,2,0.00596178495841655
imaging of,2,0.00596178495841655
be indicated,2,0.00596178495841655
enlarged lymph,2,0.00596178495841655
with patient,2,0.00596178495841655
sclerotic focus,2,0.00596178495841655
spine on,2,0.00596178495841655
or a,2,0.00596178495841655
bone scan,2,0.00596178495841655
disease to,2,0.00596178495841655
density possibly,2,0.00596178495841655
exam chest,2,0.00596178495841655
density overlying,2,0.00596178495841655
lines and,2,0.00596178495841655
and tubes,2,0.00596178495841655
as above,2,0.00596178495841655
silhouette within,2,0.00596178495841655
hyperexpansion without,2,0.00596178495841655
opacity with,2,0.00596178495841655
costophrenic on,2,0.00596178495841655
better evaluate,2,0.00596178495841655
midlung opacity,2,0.00596178495841655
opacity not,2,0.00596178495841655
of airspace,2,0.00596178495841655
base opacities,2,0.00596178495841655
atelectasis overall,2,0.00596178495841655
the sternum,2,0.00596178495841655
sternum may,2,0.00596178495841655
nondisplaced fracture,2,0.00596178495841655
the aspect,2,0.00596178495841655
be projectional,2,0.00596178495841655
right perihilar,2,0.00596178495841655
assess the,2,0.00596178495841655
seen mediastinal,2,0.00596178495841655
mediastinal calcifications,2,0.00596178495841655
apical chronic,2,0.00596178495841655
airspace process,2,0.00596178495841655
acute parenchymal,2,0.00596178495841655
emphysema recommend,2,0.00596178495841655
ribs are,2,0.00596178495841655
normal calcified,2,0.00596178495841655
clear without,2,0.00596178495841655
or osseous,2,0.00596178495841655
eventration no,2,0.00596178495841655
lymph unchanged,2,0.00596178495841655
pneumonia is,2,0.00596178495841655
failure no,2,0.00596178495841655
granuloma and,2,0.00596178495841655
age indeterminant,2,0.00596178495841655
6th rib,2,0.00596178495841655
no appreciable,2,0.00596178495841655
appreciable pleural,2,0.00596178495841655
patchy atelectasis,2,0.00596178495841655
base right,2,0.00596178495841655
chest large,2,0.00596178495841655
represents a,2,0.00596178495841655
densely calcified,2,0.00596178495841655
a low,2,0.00596178495841655
low kv,2,0.00596178495841655
for confirmation,2,0.00596178495841655
small area,2,0.00596178495841655
of infection,2,0.00596178495841655
clavicle the,2,0.00596178495841655
the tip,2,0.00596178495841655
and nodular,2,0.00596178495841655
hernia as,2,0.00596178495841655
the spine,2,0.00596178495841655
edema minimal,2,0.00596178495841655
very small,2,0.00596178495841655
pneumothorax measuring,2,0.00596178495841655
multiple rib,2,0.00596178495841655
right anterior,2,0.00596178495841655
negative no,2,0.00596178495841655
available would,2,0.00596178495841655
useful to,2,0.00596178495841655
determine if,2,0.00596178495841655
a chronic,2,0.00596178495841655
chronic appearance,2,0.00596178495841655
artery bypass,2,0.00596178495841655
bypass grafting,2,0.00596178495841655
with persistent,2,0.00596178495841655
lateral image,2,0.00596178495841655
notification primordial,2,0.00596178495841655
prominence may,2,0.00596178495841655
fracture deformity,2,0.00596178495841655
right humerus,2,0.00596178495841655
ij catheter,2,0.00596178495841655
pneumothorax identified,2,0.00596178495841655
multiple bilateral,2,0.00596178495841655
or consolidation,2,0.00596178495841655
if one,2,0.00596178495841655
one would,2,0.00596178495841655
would like,2,0.00596178495841655
like to,2,0.00596178495841655
to discuss,2,0.00596178495841655
discuss this,2,0.00596178495841655
this case,2,0.00596178495841655
case further,2,0.00596178495841655
further please,2,0.00596178495841655
please at,2,0.00596178495841655
at thanks,2,0.00596178495841655
approximately 25,2,0.00596178495841655
only this,2,0.00596178495841655
6 months,2,0.00596178495841655
confirm stability,2,0.00596178495841655
incidentally noted,2,0.00596178495841655
previous exam,2,0.00596178495841655
right subclavian,2,0.00596178495841655
unchanged compared,2,0.00596178495841655
right larger,2,0.00596178495841655
larger than,2,0.00596178495841655
atelectasis differential,2,0.00596178495841655
early interstitial,2,0.00596178495841655
earlier study,2,0.00596178495841655
probably within,2,0.00596178495841655
lung most,2,0.00596178495841655
a lung,2,0.00596178495841655
of t12,2,0.00596178495841655
appearing chest,2,0.00596178495841655
prominent central,2,0.00596178495841655
films may,2,0.00596178495841655
possible lower,2,0.00596178495841655
left rib,2,0.00596178495841655
joint space,2,0.00596178495841655
space narrowing,2,0.00596178495841655
narrowing and,2,0.00596178495841655
and spurring,2,0.00596178495841655
recent abdominal,2,0.00596178495841655
abdominal surgery,2,0.00596178495841655
may contain,2,0.00596178495841655
with certainty,2,0.00596178495841655
if old,2,0.00596178495841655
films are,2,0.00596178495841655
scan could,2,0.00596178495841655
nodule identified,2,0.00596178495841655
pectus excavatum,2,0.00596178495841655
apex otherwise,2,0.00596178495841655
be needed,2,0.00596178495841655
needed to,2,0.00596178495841655
with numerous,2,0.00596178495841655
includes atypical,2,0.00596178495841655
slightly improved,2,0.00596178495841655
improved compared,2,0.00596178495841655
small volume,2,0.00596178495841655
congestion in,2,0.00596178495841655
interstitium possibly,2,0.00596178495841655
opacities with,2,0.00596178495841655
atelectasis stable,2,0.00596178495841655
conspicuous for,2,0.00596178495841655
lung is,2,0.00596178495841655
fractures seen,2,0.00596178495841655
left venous,2,0.00596178495841655
view probably,2,0.00596178495841655
underlying emphysema,2,0.00596178495841655
this process,2,0.00596178495841655
fracture at,2,0.00596178495841655
by hypoventilation,2,0.00596178495841655
edema right,2,0.00596178495841655
valve surgery,2,0.00596178495841655
without active,2,0.00596178495841655
active process,2,0.00596178495841655
progression of,2,0.00596178495841655
base seen,2,0.00596178495841655
seen only,2,0.00596178495841655
only on,2,0.00596178495841655
tortuous dilated,2,0.00596178495841655
but the,2,0.00596178495841655
costophrenic is,2,0.00596178495841655
stable postop,2,0.00596178495841655
hyperinflated chest,2,0.00596178495841655
before compatible,2,0.00596178495841655
are and,2,0.00596178495841655
acute fractures,2,0.00596178495841655
slightly hyperinflated,2,0.00596178495841655
unchanged cardiomegaly,2,0.00596178495841655
disease possible,2,0.00596178495841655
silhouette appear,2,0.00596178495841655
maybe due,2,0.00596178495841655
or nodule,2,0.00596178495841655
cancer recommend,2,0.00596178495841655
with scan,2,0.00596178495841655
be atelectasis,2,0.00596178495841655
retained contrast,2,0.00596178495841655
emphysema large,2,0.00596178495841655
hyperexpansion no,2,0.00596178495841655
chest a,2,0.00596178495841655
possible right,2,0.00596178495841655
representing subsegmental,2,0.00596178495841655
bronchiectasis and,2,0.00596178495841655
some chronic,2,0.00596178495841655
since prior,2,0.00596178495841655
volumes and,2,0.00596178495841655
opacities suggestive,2,0.00596178495841655
hyperinflated clear,2,0.00596178495841655
lobe anterior,2,0.00596178495841655
with partial,2,0.00596178495841655
opacity represents,2,0.00596178495841655
and medial,2,0.00596178495841655
in diameter,2,0.00596178495841655
mediastinum recommend,2,0.00596178495841655
finding right,2,0.00596178495841655
traumatic finding,2,0.00596178495841655
finding left,2,0.00596178495841655
left ankle,2,0.00596178495841655
high resolution,2,0.00596178495841655
and fibrosis,2,0.00596178495841655
size mild,2,0.00596178495841655
pulmonary are,2,0.00596178495841655
pneumothorax pleural,2,0.00596178495841655
mild thoracic,2,0.00596178495841655
or malignancy,2,0.00596178495841655
enlarged left,2,0.00596178495841655
the central,2,0.00596178495841655
to low,2,0.00596178495841655
include interstitial,2,0.00596178495841655
of inflammatory,2,0.00596178495841655
hilar retraction,2,0.00596178495841655
adenopathy no,2,0.00596178495841655
chf no,2,0.00596178495841655
aorta lung,2,0.00596178495841655
minimal blunting,2,0.00596178495841655
scarring cardiomegaly,2,0.00596178495841655
unremarkable a,2,0.00596178495841655
calcified granulomata,2,0.00596178495841655
granulomata are,2,0.00596178495841655
these are,2,0.00596178495841655
acute visualized,2,0.00596178495841655
visualized cardiopulmonary,2,0.00596178495841655
normal small,2,0.00596178495841655
mild opacities,2,0.00596178495841655
gross evidence,2,0.00596178495841655
scarring without,2,0.00596178495841655
seen right,2,0.00596178495841655
lung grossly,2,0.00596178495841655
markings and,2,0.00596178495841655
findings may,2,0.00596178495841655
represent early,2,0.00596178495841655
followup pa,2,0.00596178495841655
weeks to,2,0.00596178495841655
disease abdomen,2,0.00596178495841655
mild hypoinflation,2,0.00596178495841655
appears unchanged,2,0.00596178495841655
probable pulmonary,2,0.00596178495841655
associated right,2,0.00596178495841655
arteries this,2,0.00596178495841655
scan is,2,0.00596178495841655
with volume,2,0.00596178495841655
bilateral opacities,2,0.00596178495841655
improved lung,2,0.00596178495841655
finding mild,2,0.00596178495841655
loss of,2,0.00596178495841655
will be,2,0.00596178495841655
the ordering,2,0.00596178495841655
to completely,2,0.00596178495841655
completely exclude,2,0.00596178495841655
possible left,2,0.00596178495841655
atelectasis followup,2,0.00596178495841655
evaluation is,2,0.00596178495841655
suggested in,2,0.00596178495841655
2 to,2,0.00596178495841655
4 weeks,2,0.00596178495841655
enlarged the,2,0.00596178495841655
are hypoinflated,2,0.00596178495841655
atelectasis possible,2,0.00596178495841655
markings are,2,0.00596178495841655
were present,2,0.00596178495841655
underlying emphysematous,2,0.00596178495841655
changes are,2,0.00596178495841655
no gross,2,0.00596178495841655
question mild,2,0.00596178495841655
other nodules,2,0.00596178495841655
resolved or,2,0.00596178495841655
findings right,2,0.00596178495841655
medial compartment,2,0.00596178495841655
stable blunting,2,0.00596178495841655
costophrenic which,2,0.00596178495841655
without interval,2,0.00596178495841655
relatively clear,2,0.00596178495841655
measuring up,2,0.00596178495841655
apices no,2,0.00596178495841655
and prominent,2,0.00596178495841655
which represent,2,0.00596178495841655
definite pneumonia,2,0.00596178495841655
opacity representing,2,0.00596178495841655
spine mild,2,0.00596178495841655
no other,2,0.00596178495841655
normal sternotomy,2,0.00596178495841655
clips are,2,0.00596178495841655
previously seen,2,0.00596178495841655
catheter has,2,0.00596178495841655
but is,2,0.00596178495841655
of moderate,2,0.00596178495841655
anterior chest,2,0.00596178495841655
right basal,2,0.00596178495841655
consolidation with,2,0.00596178495841655
unchanged from,2,0.00596178495841655
the stomach,2,0.00596178495841655
stomach and,2,0.00596178495841655
previously noted,2,0.00596178495841655
mildly improved,2,0.00596178495841655
appears from,2,0.00596178495841655
disease which,2,0.00596178495841655
aortic dissection,2,0.00596178495841655
focal pneumonia,2,0.00596178495841655
appear slightly,2,0.00596178495841655
edema primary,2,0.00596178495841655
small focus,2,0.00596178495841655
normal degenerative,2,0.00596178495841655
evaluated if,2,0.00596178495841655
in satisfactory,2,0.00596178495841655
satisfactory position,2,0.00596178495841655
irregular density,2,0.00596178495841655
density projecting,2,0.00596178495841655
mediastinum as,2,0.00596178495841655
pulmonary markings,2,0.00596178495841655
the thoracolumbar,2,0.00596178495841655
thoracolumbar spine,2,0.00596178495841655
considering technical,2,0.00596178495841655
and degenerative,2,0.00596178495841655
fibrosis with,2,0.00596178495841655
seen with,2,0.00596178495841655
further evaluated,2,0.00596178495841655
contour normal,2,0.00596178495841655
congestion with,2,0.00596178495841655
surgical changes,2,0.00596178495841655
and ectatic,2,0.00596178495841655
edema with,2,0.00596178495841655
bony injury,2,0.00596178495841655
for possible,2,0.00596178495841655
appear within,2,0.00596178495841655
lung hyperexpansion,2,0.00596178495841655
bibasilar hypoventilation,2,0.00596178495841655
and some,2,0.00596178495841655
effusions stable,2,0.00596178495841655
is cardiomegaly,2,0.00596178495841655
somewhat limited,2,0.00596178495841655
findings suggestive,2,0.00596178495841655
abdominal clips,2,0.00596178495841655
chest recommended,2,0.00596178495841655
underlying mass,2,0.00596178495841655
appears stable,2,0.00596178495841655
with dedicated,2,0.00596178495841655
opacity left,2,0.00596178495841655
no fibrosis,2,0.00596178495841655
physician was,2,0.00596178495841655
this finding,2,0.00596178495841655
finding at,2,0.00596178495841655
the exam,2,0.00596178495841655
effusion pneumonia,2,0.00596178495841655
is in,2,0.00596178495841655
normal minimal,2,0.00596178495841655
congestion no,2,0.00596178495841655
increased left,2,0.00596178495841655
lungs mildly,2,0.00596178495841655
blunted right,2,0.00596178495841655
bilateral lung,2,0.00596178495841655
vascular redistribution,2,0.00596178495841655
redistribution without,2,0.00596178495841655
eventration of,2,0.00596178495841655
chest from,2,0.00596178495841655
size from,2,0.00596178495841655
could have,2,0.00596178495841655
have this,2,0.00596178495841655
lungs suggesting,2,0.00596178495841655
of midthoracic,2,0.00596178495841655
question prior,2,0.00596178495841655
nodules these,2,0.00596178495841655
the lumbar,2,0.00596178495841655
with moderate,2,0.00596178495841655
to rule,2,0.00596178495841655
rule out,2,0.00596178495841655
most compatible,2,0.00596178495841655
crowding otherwise,2,0.00596178495841655
tip approximately,2,0.00596178495841655
its tip,2,0.00596178495841655
pneumonia consider,2,0.00596178495841655
abnormalities specifically,2,0.00596178495841655
posterior left,2,0.00596178495841655
hypertension no,2,0.00596178495841655
is compatible,2,0.00596178495841655
lingular airspace,2,0.00596178495841655
masses bilateral,2,0.00596178495841655
abnormality interval,2,0.00596178495841655
ectatic aorta,2,0.00596178495841655
hyperinflation with,2,0.00596178495841655
edema lungs,2,0.00596178495841655
are also,2,0.00596178495841655
lobe subsegmental,2,0.00596178495841655
characterized on,2,0.00596178495841655
upper abdominal,2,0.00596178495841655
abnormality abnormal,2,0.00596178495841655
film would,2,0.00596178495841655
to there,2,0.00596178495841655
of sarcoidosis,2,0.00596178495841655
a focal,2,0.00596178495841655
opacification of,2,0.00596178495841655
opacity without,2,0.00596178495841655
clinical suspicion,2,0.00596178495841655
consider further,2,0.00596178495841655
interstitial disease,2,0.00596178495841655
pectus carinatum,2,0.00596178495841655
of there,2,0.00596178495841655
of cabg,2,0.00596178495841655
consolidation copd,2,0.00596178495841655
possible but,2,0.00596178495841655
a calcified,2,0.00596178495841655
layering pleural,2,0.00596178495841655
of which,2,0.00596178495841655
but could,2,0.00596178495841655
or interstitial,2,0.00596178495841655
note of,2,0.00596178495841655
cardiomegaly improved,2,0.00596178495841655
6 mm,2,0.00596178495841655
otherwise normal,2,0.00596178495841655
nodular infiltrate,2,0.00596178495841655
for pneumothorax,2,0.00596178495841655
pulmonary outflow,2,0.00596178495841655
effusion minimal,2,0.00596178495841655
severe medial,2,0.00596178495841655
size stable,2,0.00596178495841655
artery hypertension,2,0.00596178495841655
aorta the,2,0.00596178495841655
and scattered,2,0.00596178495841655
of picc,2,0.00596178495841655
fractures pneumothorax,1,0.002980892479208275
bullous emphysema,1,0.002980892479208275
interstitial fibrosis,1,0.002980892479208275
fibrosis probably,1,0.002980892479208275
probably scarring,1,0.002980892479208275
apex although,1,0.002980892479208275
although difficult,1,0.002980892479208275
a cavitary,1,0.002980892479208275
lesion opacities,1,0.002980892479208275
lobes could,1,0.002980892479208275
comparison exam,1,0.002980892479208275
exam recommend,1,0.002980892479208275
recommend short,1,0.002980892479208275
short interval,1,0.002980892479208275
thorax to,1,0.002980892479208275
left cardiophrenic,1,0.002980892479208275
cardiophrenic primary,1,0.002980892479208275
include increased,1,0.002980892479208275
of prominent,1,0.002980892479208275
fat pericardial,1,0.002980892479208275
pericardial mass,1,0.002980892479208275
mass pleural,1,0.002980892479208275
pleural mass,1,0.002980892479208275
or cardiac,1,0.002980892479208275
cardiac aneurysm,1,0.002980892479208275
aneurysm ct,1,0.002980892479208275
recommended these,1,0.002980892479208275
discussed by,1,0.002980892479208275
telephone at,1,0.002980892479208275
at technologist,1,0.002980892479208275
technologist receipt,1,0.002980892479208275
the results,1,0.002980892479208275
silhouette without,1,0.002980892479208275
mediastinal silhouettes,1,0.002980892479208275
silhouettes and,1,0.002980892479208275
limits calcified,1,0.002980892479208275
calcified lingular,1,0.002980892479208275
lingular granuloma,1,0.002980892479208275
focal consolidations,1,0.002980892479208275
consolidations or,1,0.002980892479208275
pneumothorax breast,1,0.002980892479208275
breast implants,1,0.002980892479208275
implants there,1,0.002980892479208275
a moderate,1,0.002980892479208275
moderate wedge,1,0.002980892479208275
vertebrae t6,1,0.002980892479208275
effusions left,1,0.002980892479208275
to inhalational,1,0.002980892479208275
inhalational injury,1,0.002980892479208275
injury recommend,1,0.002980892479208275
in consolidative,1,0.002980892479208275
consolidative left,1,0.002980892479208275
opacity multifocal,1,0.002980892479208275
multifocal scattered,1,0.002980892479208275
scattered bibasilar,1,0.002980892479208275
opacities again,1,0.002980892479208275
again noted,1,0.002980892479208275
stable pulmonary,1,0.002980892479208275
diaphragm clear,1,0.002980892479208275
lung tracheostomy,1,0.002980892479208275
tip above,1,0.002980892479208275
carina extensive,1,0.002980892479208275
extensive airspace,1,0.002980892479208275
of slightly,1,0.002980892479208275
slightly more,1,0.002980892479208275
some changes,1,0.002980892479208275
nodules pneumonia,1,0.002980892479208275
pneumonia effusions,1,0.002980892479208275
emphysema however,1,0.002980892479208275
the diffusely,1,0.002980892479208275
diffusely increased,1,0.002980892479208275
markings greatest,1,0.002980892479208275
greatest in,1,0.002980892479208275
base these,1,0.002980892479208275
with slight,1,0.002980892479208275
known interstitial,1,0.002980892479208275
limits coronary,1,0.002980892479208275
artery stent,1,0.002980892479208275
stent noted,1,0.002980892479208275
nonspecific biapical,1,0.002980892479208275
biapical pleural,1,0.002980892479208275
thickening clips,1,0.002980892479208275
cholecystectomy are,1,0.002980892479208275
2 8mm,1,0.002980892479208275
8mm nodule,1,0.002980892479208275
base calcified,1,0.002980892479208275
volumes which,1,0.002980892479208275
consolidation prominent,1,0.002980892479208275
stable from,1,0.002980892479208275
round area,1,0.002980892479208275
left superior,1,0.002980892479208275
superior lower,1,0.002980892479208275
size compared,1,0.002980892479208275
imaging recommend,1,0.002980892479208275
evaluation notified,1,0.002980892479208275
notified by,1,0.002980892479208275
by the,1,0.002980892479208275
the veriphy,1,0.002980892479208275
veriphy critical,1,0.002980892479208275
notification of,1,0.002980892479208275
mass and,1,0.002980892479208275
and recommended,1,0.002980892479208275
recommended followup,1,0.002980892479208275
contrast at,1,0.002980892479208275
node this,1,0.002980892479208275
histoplasmosis heart,1,0.002980892479208275
disease lumbar,1,0.002980892479208275
spine negative,1,0.002980892479208275
dislocations chest,1,0.002980892479208275
disease thoracic,1,0.002980892479208275
improved basilar,1,0.002980892479208275
basilar aeration,1,0.002980892479208275
aeration persistent,1,0.002980892479208275
persistent small,1,0.002980892479208275
right small,1,0.002980892479208275
small on,1,0.002980892479208275
some associated,1,0.002980892479208275
associated left,1,0.002980892479208275
contour changes,1,0.002980892479208275
disease multiple,1,0.002980892479208275
multiple thoracic,1,0.002980892479208275
thoracic deformities,1,0.002980892479208275
deformities due,1,0.002980892479208275
to osteoporosis,1,0.002980892479208275
scarring both,1,0.002980892479208275
both stable,1,0.002980892479208275
stable unchanged,1,0.002980892479208275
degenerative and,1,0.002980892479208275
apparent scarring,1,0.002980892479208275
scarring within,1,0.002980892479208275
lingula otherwise,1,0.002980892479208275
stable silhouette,1,0.002980892479208275
unchanged pleural,1,0.002980892479208275
thickening at,1,0.002980892479208275
the visualized,1,0.002980892479208275
visualized lung,1,0.002980892479208275
apices mild,1,0.002980892479208275
mild osteopenia,1,0.002980892479208275
atelectasis on,1,0.002980892479208275
dislocations disc,1,0.002980892479208275
disc spaces,1,0.002980892479208275
no degenerative,1,0.002980892479208275
disease clips,1,0.002980892479208275
the gallbladder,1,0.002980892479208275
gallbladder region,1,0.002980892479208275
region thoracic,1,0.002980892479208275
dislocations no,1,0.002980892479208275
significant degenerative,1,0.002980892479208275
disease chest,1,0.002980892479208275
mild congestive,1,0.002980892479208275
minimal cardiomediastinal,1,0.002980892479208275
cardiomediastinal shift,1,0.002980892479208275
shift suggesting,1,0.002980892479208275
effusions seen,1,0.002980892479208275
congestion low,1,0.002980892479208275
atelectasis extensive,1,0.002980892479208275
bilateral shoulder,1,0.002980892479208275
shoulder degenerative,1,0.002980892479208275
shoulder possibly,1,0.002980892479208275
possibly chronic,1,0.002980892479208275
chronic suggest,1,0.002980892479208275
contour near,1,0.002980892479208275
hilum possibly,1,0.002980892479208275
possibly representing,1,0.002980892479208275
representing the,1,0.002980892479208275
aorta or,1,0.002980892479208275
lymphadenopathy ct,1,0.002980892479208275
is concern,1,0.002980892479208275
for soft,1,0.002980892479208275
